,material_id,cif,prop
147,JVASP-79391,"# generated using pymatgen
data_Ti2CuTc
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.31469022
_cell_length_b   4.31469022
_cell_length_c   4.31469022
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ti2CuTc
_chemical_formula_sum   'Ti2 Cu1 Tc1'
_cell_volume   56.79810735
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.74999919  0.74999919  0.74999919  1
  Ti  Ti1  1  0.24999973  0.24999973  0.24999973  1
  Cu  Cu2  1  0.49999946  0.49999946  0.49999946  1
  Tc  Tc3  1  0.00000000  0.00000000  0.00000000  1
",-2.097884708100872
148,JVASP-20085,"# generated using pymatgen
data_VP
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.08339380
_cell_length_b   3.08339380
_cell_length_c   6.25187515
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VP
_chemical_formula_sum   'V2 P2'
_cell_volume   51.47530372
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.00000000  0.00000000  0.49999961  1
  V  V1  1  0.00000000  0.00000000  0.00000000  1
  P  P2  1  0.33333408  0.66666601  0.24999981  1
  P  P3  1  0.66666766  0.33333300  0.74999942  1
",-0.08687871341368052
149,JVASP-8075,"# generated using pymatgen
data_GeMo3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.90534358
_cell_length_b   4.90534358
_cell_length_c   4.90534358
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GeMo3
_chemical_formula_sum   'Ge2 Mo6'
_cell_volume   118.03431823
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ge  Ge0  1  0.00000000  0.00000000  0.00000000  1
  Ge  Ge1  1  0.50000037  0.50000037  0.50000037  1
  Mo  Mo2  1  0.25000018  0.00000000  0.50000037  1
  Mo  Mo3  1  0.75000055  0.00000000  0.50000037  1
  Mo  Mo4  1  0.00000000  0.50000037  0.25000018  1
  Mo  Mo5  1  0.00000000  0.50000037  0.75000055  1
  Mo  Mo6  1  0.50000037  0.75000055  0.00000000  1
  Mo  Mo7  1  0.50000037  0.25000018  0.00000000  1
",-2.797821752627314
150,JVASP-14642,"# generated using pymatgen
data_V3As
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.67579553
_cell_length_b   4.67579553
_cell_length_c   4.67579553
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V3As
_chemical_formula_sum   'V6 As2'
_cell_volume   102.22721595
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.49999952  0.24999976  0.00000000  1
  V  V1  1  0.49999952  0.74999928  0.00000000  1
  V  V2  1  0.24999976  0.00000000  0.49999952  1
  V  V3  1  0.74999928  0.00000000  0.49999952  1
  V  V4  1  0.00000000  0.49999952  0.24999976  1
  V  V5  1  0.00000000  0.49999952  0.74999928  1
  As  As6  1  0.49999952  0.49999952  0.49999952  1
  As  As7  1  0.00000000  0.00000000  0.00000000  1
",-4.796574205984162
151,JVASP-137930,"# generated using pymatgen
data_BaGaH
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.56478533
_cell_length_b   4.80491740
_cell_length_c   4.64352158
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaGaH
_chemical_formula_sum   'Ba1 Ga1 H1'
_cell_volume   79.53655500
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.00000000  0.00000000  0.58792574  1
  Ga  Ga1  1  0.00000000  0.49999973  0.09851800  1
  H  H2  1  0.00000000  0.49999973  0.72675014  1
",-1.2197137472300188
152,JVASP-7864,"# generated using pymatgen
data_AlPt3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.87222496
_cell_length_b   3.87222496
_cell_length_c   3.87222496
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlPt3
_chemical_formula_sum   'Al1 Pt3'
_cell_volume   58.06062962
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.00000000  0.00000000  0.00000000  1
  Pt  Pt1  1  0.00000000  0.50000064  0.50000064  1
  Pt  Pt2  1  0.50000064  0.50000064  0.00000000  1
  Pt  Pt3  1  0.50000064  0.00000000  0.50000064  1
",-2.241797241288463
153,JVASP-138643,"# generated using pymatgen
data_OsClO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.85090009
_cell_length_b   3.66143542
_cell_length_c   4.72607433
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   OsClO
_chemical_formula_sum   'Os1 Cl1 O1'
_cell_volume   49.33259077
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Os  Os0  1  0.00000000  0.00000000  0.08918995  1
  Cl  Cl1  1  0.00000000  0.00000000  0.58923372  1
  O  O2  1  0.00000000  0.49999937  0.08920094  1
",-7.207148652141883
154,JVASP-99406,"# generated using pymatgen
data_Hf2Al3Ag
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.23416302
_cell_length_b   5.23416302
_cell_length_c   5.23416302
_cell_angle_alpha   60.93491513
_cell_angle_beta   60.93491513
_cell_angle_gamma   60.93491513
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf2Al3Ag
_chemical_formula_sum   'Hf2 Al3 Ag1'
_cell_volume   103.53363125
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.62317809  0.62317809  0.62317403  1
  Hf  Hf1  1  0.37682434  0.37682434  0.37682188  1
  Al  Al2  1  0.00000057  0.49999993  -0.00000042  1
  Al  Al3  1  0.49999993  0.00000057  -0.00000042  1
  Al  Al4  1  0.00000013  0.00000013  0.49999983  1
  Ag  Ag5  1  0.00000000  0.00000000  0.00000000  1
",-0.04234590466598374
155,JVASP-139652,"# generated using pymatgen
data_NbPO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.70922852
_cell_length_b   5.05092100
_cell_length_c   3.84083781
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbPO
_chemical_formula_sum   'Nb1 P1 O1'
_cell_volume   52.55840568
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.00000000  0.50000010  0.08732304  1
  P  P1  1  0.00000000  0.00000000  0.08286219  1
  O  O2  1  0.00000000  0.50000010  0.58626113  1
",-2.651044204593571
156,JVASP-15451,"# generated using pymatgen
data_NbAlNi2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.19040551
_cell_length_b   4.19040551
_cell_length_c   4.19040551
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbAlNi2
_chemical_formula_sum   'Nb1 Al1 Ni2'
_cell_volume   52.02992014
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.50000070  0.50000070  0.50000070  1
  Al  Al1  1  0.00000000  0.00000000  0.00000000  1
  Ni  Ni2  1  0.75000105  0.75000105  0.75000105  1
  Ni  Ni3  1  0.25000035  0.25000035  0.25000035  1
",-6.576954942725023
157,JVASP-14924,"# generated using pymatgen
data_HfCo3B2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.76818154
_cell_length_b   4.76818154
_cell_length_c   3.03421410
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfCo3B2
_chemical_formula_sum   'Hf1 Co3 B2'
_cell_volume   59.74236607
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.00000000  0.00000000  0.00000000  1
  Co  Co1  1  0.49999986  0.49999956  0.50000068  1
  Co  Co2  1  -0.00000030  0.49999956  0.50000068  1
  Co  Co3  1  0.50000016  0.00000000  0.50000068  1
  B  B4  1  0.66666668  0.33333304  0.00000000  1
  B  B5  1  0.33333304  0.66666608  0.00000000  1
",-3.606048738973654
158,JVASP-20082,"# generated using pymatgen
data_TaB2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.08796055
_cell_length_b   3.08796055
_cell_length_c   3.28230139
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaB2
_chemical_formula_sum   'Ta1 B2'
_cell_volume   27.10519751
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.00000000  0.00000000  0.00000000  1
  B  B1  1  0.33333362  0.66666724  0.50000021  1
  B  B2  1  0.66666690  0.33333362  0.50000021  1
",-17.191563713858148
159,JVASP-138926,"# generated using pymatgen
data_RbRhF3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.20700925
_cell_length_b   4.20700925
_cell_length_c   4.20700925
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbRhF3
_chemical_formula_sum   'Rb1 Rh1 F3'
_cell_volume   74.45954870
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.00000000  0.00000000  0.00000000  1
  Rh  Rh1  1  0.49999991  0.49999991  0.49999991  1
  F  F2  1  0.49999991  0.49999991  0.00000000  1
  F  F3  1  0.49999991  0.00000000  0.49999991  1
  F  F4  1  0.00000000  0.49999991  0.49999991  1
",-1.8596741310498426
160,JVASP-135044,"# generated using pymatgen
data_HO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.05156950
_cell_length_b   3.10784627
_cell_length_c   3.52945138
_cell_angle_alpha   84.42867056
_cell_angle_beta   75.61409813
_cell_angle_gamma   62.27848412
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HO2
_chemical_formula_sum   'H1 O2'
_cell_volume   28.69485835
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  H  H0  1  -0.00688484  0.90365592  0.98859907  1
  O  O1  1  0.37877604  0.78415409  0.10151450  1
  O  O2  1  0.60807110  0.02280499  0.87555339  1
",-4.044317133671654
161,JVASP-15345,"# generated using pymatgen
data_YCoC2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.54007908
_cell_length_b   3.69873037
_cell_length_c   3.69873037
_cell_angle_alpha   74.32701045
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YCoC2
_chemical_formula_sum   'Y1 Co1 C2'
_cell_volume   46.62974664
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.00000000  0.99889024  0.99889024  1
  Co  Co1  1  0.49999987  0.61397212  0.61397212  1
  C  C2  1  0.49999987  0.45841145  0.14873082  1
  C  C3  1  0.49999987  0.14873082  0.45841145  1
",-0.43373401170171705
162,JVASP-74633,"# generated using pymatgen
data_ZrScBe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.11356321
_cell_length_b   3.11356321
_cell_length_c   6.35157900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrScBe2
_chemical_formula_sum   'Zr1 Sc1 Be2'
_cell_volume   61.57395899
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.50000052  0.50000052  0.49999992  1
  Sc  Sc1  1  0.50000052  0.50000052  0.00000000  1
  Be  Be2  1  0.00000000  0.00000000  0.75500529  1
  Be  Be3  1  0.00000000  0.00000000  0.24499432  1
",-2.4648487462379336
163,JVASP-118852,"# generated using pymatgen
data_NaCaAs2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.97069799
_cell_length_b   3.97069799
_cell_length_c   5.96752751
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaCaAs2
_chemical_formula_sum   'Na1 Ca1 As2'
_cell_volume   94.08667946
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.49999975  0.49999975  0.57735003  1
  Ca  Ca1  1  0.00000000  0.00000000  0.93146467  1
  As  As2  1  0.00000000  0.00000000  0.40161542  1
  As  As3  1  0.49999975  0.49999975  0.09966382  1
",-2.053536495454469
164,JVASP-39222,"# generated using pymatgen
data_SbRh3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.90928274
_cell_length_b   3.90928274
_cell_length_c   3.90928274
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SbRh3
_chemical_formula_sum   'Sb1 Rh3'
_cell_volume   59.74358048
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sb  Sb0  1  0.00000000  0.00000000  0.00000000  1
  Rh  Rh1  1  0.50000035  0.50000035  0.00000000  1
  Rh  Rh2  1  0.50000035  0.00000000  0.50000035  1
  Rh  Rh3  1  0.00000000  0.50000035  0.50000035  1
",-0.16405216393467284
165,JVASP-17589,"# generated using pymatgen
data_LiFeP
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.64604080
_cell_length_b   3.64604080
_cell_length_c   5.82130589
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiFeP
_chemical_formula_sum   'Li2 Fe2 P2'
_cell_volume   77.38619054
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.50000011  0.00000000  0.65396914  1
  Li  Li1  1  0.00000000  0.50000011  0.34602937  1
  Fe  Fe2  1  0.50000011  0.50000011  0.00000000  1
  Fe  Fe3  1  0.00000000  0.00000000  0.00000000  1
  P  P4  1  0.00000000  0.50000011  0.79282149  1
  P  P5  1  0.50000011  0.00000000  0.20717702  1
",-0.0009064850627949065
166,JVASP-7669,"# generated using pymatgen
data_LiAl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.46307265
_cell_length_b   4.46307265
_cell_length_c   4.46307265
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiAl
_chemical_formula_sum   'Li2 Al2'
_cell_volume   62.86180829
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.24999992  0.24999992  0.24999992  1
  Li  Li1  1  0.00000000  0.00000000  0.00000000  1
  Al  Al2  1  0.74999975  0.74999975  0.74999975  1
  Al  Al3  1  0.49999983  0.49999983  0.49999983  1
",-5.635780347446996
167,JVASP-16588,"# generated using pymatgen
data_NbRu3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.84999035
_cell_length_b   3.84999035
_cell_length_c   3.84999035
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbRu3
_chemical_formula_sum   'Nb1 Ru3'
_cell_volume   57.06619592
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.00000000  0.00000000  0.00000000  1
  Ru  Ru1  1  0.00000000  0.50000005  0.50000005  1
  Ru  Ru2  1  0.50000005  0.50000005  0.00000000  1
  Ru  Ru3  1  0.50000005  0.00000000  0.50000005  1
",-9.242363237274894
168,JVASP-72942,"# generated using pymatgen
data_MgBe2Pd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.06700874
_cell_length_b   4.06700874
_cell_length_c   4.06700874
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgBe2Pd
_chemical_formula_sum   'Mg1 Be2 Pd1'
_cell_volume   47.56749913
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.49999991  0.49999991  0.49999991  1
  Be  Be1  1  0.74999986  0.74999986  0.74999986  1
  Be  Be2  1  0.24999995  0.24999995  0.24999995  1
  Pd  Pd3  1  0.00000000  0.00000000  0.00000000  1
",-4.423071484144429
169,JVASP-139382,"# generated using pymatgen
data_Li2P
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.71460165
_cell_length_b   3.90807114
_cell_length_c   4.40295045
_cell_angle_alpha   116.28873568
_cell_angle_beta   107.93289646
_cell_angle_gamma   90.04294849
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2P
_chemical_formula_sum   'Li2 P1'
_cell_volume   39.32646432
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.66178381  0.15980477  0.31838186  1
  Li  Li1  1  0.33821921  0.84020074  0.68162429  1
  P  P2  1  0.00000011  0.50000024  0.00000045  1
",-4.447719001166216e-06
